0-0-0	7992.95	15080.65
0-1-0	8024.15	24023.90
10-0-0	8006.30	23440.55
10-0-1	7989.65	23682.80
10-1-0	8027.65	15015.10
10-1-1	8020.70	15072.00
2-0-0	7987.05	20154.45
4-0-0	8022.15	27942.10
4-1-0	7987.30	18584.00
6-0-0	8012.85	8307.10
6-1-0	8060.70	8301.25
8-0-0	8005.70	15085.75
8-0-1	8007.80	24005.20
8-1-0	8031.30	15082.30
8-1-1	8015.20	24045.15
