0-0-0	36596.45	189689.25
0-1-0	36091.35	38491.80
10-0-0	36412.45	163013.00
10-0-1	36471.20	162549.60
10-1-0	36311.20	62273.10
10-1-1	36086.70	62402.85
2-0-0	36056.85	113069.90
4-0-0	36538.85	181215.90
4-1-0	36611.20	81915.40
6-0-0	36342.40	38673.70
6-1-0	36295.85	38383.75
8-0-0	36400.40	189683.20
8-0-1	35805.90	38513.05
8-1-0	36817.55	189681.70
8-1-1	36262.30	38654.50
