0-0-0	536.10	653.45
0-1-0	538.10	600.65
10-0-0	553.45	796.80
10-0-1	541.50	790.40
10-1-0	547.05	793.30
10-1-1	550.35	781.75
2-0-0	576.45	1127.65
4-0-0	548.60	715.15
4-1-0	571.60	759.30
6-0-0	547.95	788.75
6-1-0	551.60	785.20
8-0-0	543.80	613.70
8-0-1	559.40	620.65
8-1-0	531.45	641.50
8-1-1	546.35	620.50
