0-0-0	585.90	1492.20
0-1-0	590.20	589.30
10-0-0	584.50	1457.20
10-0-1	585.25	1317.35
10-1-0	600.20	718.55
10-1-1	587.50	640.90
2-0-0	588.25	1313.85
4-0-0	583.95	1460.95
4-1-0	595.05	1322.50
6-0-0	595.65	605.80
6-1-0	592.50	597.00
8-0-0	592.45	1495.90
8-0-1	589.45	592.65
8-1-0	588.00	1486.40
8-1-1	596.00	596.65
