po_unsorted_concat 0:
853 	|	1051 	1170 	1099 	1077 	1115 	| 	 avg: 1102.40
796 	|	1103 	987 	1098 	1120 	1007 	| 	 avg: 1063.00
870 	|	1064 	1123 	979 	1058 	1045 	| 	 avg: 1053.80
902 	|	1029 	1016 	1083 	1010 	1126 	| 	 avg: 1052.80
910 	|	1151 	989 	1084 	1112 	1035 	| 	 avg: 1074.20
1131 	|	1179 	1088 	1183 	1153 	1030 	| 	 avg: 1126.60
825 	|	1024 	1306 	1049 	1048 	1082 	| 	 avg: 1101.80
935 	|	1053 	1301 	1057 	1188 	1166 	| 	 avg: 1153.00
1069 	|	1166 	1066 	1124 	1063 	999 	| 	 avg: 1083.60
914 	|	1072 	1069 	1076 	1075 	1163 	| 	 avg: 1091.00
1075 	|	929 	1176 	1040 	1085 	1096 	| 	 avg: 1065.20
893 	|	1097 	980 	1122 	1017 	1103 	| 	 avg: 1063.80
881 	|	1107 	1840 	1069 	1041 	1026 	| 	 avg: 1216.60
929 	|	1128 	1066 	1277 	1124 	1073 	| 	 avg: 1133.60
952 	|	1002 	973 	1113 	996 	1025 	| 	 avg: 1021.80
886 	|	1050 	1048 	1162 	1142 	1014 	| 	 avg: 1083.20
920 	|	1066 	1146 	1007 	1158 	1886 	| 	 avg: 1252.60
870 	|	1186 	1018 	1089 	1030 	1085 	| 	 avg: 1081.60
846 	|	1002 	986 	1234 	1008 	979 	| 	 avg: 1041.80
794 	|	1075 	1111 	1095 	1283 	1013 	| 	 avg: 1115.40
average initials 912.55	 average finals: 1098.40
