0-0-0	7992.95	15080.65
0-1-0	8024.15	24023.90
10-0-0	8006.30	23440.55
10-0-1	7989.65	23682.80
10-1-0	8027.65	15015.10
10-1-1	8020.70	15072.00
2-0-0	7987.05	20154.45
4-0-0	8022.15	27942.10
4-1-0	7987.30	18584.00
6-0-0	8012.85	8307.10
6-1-0	8060.70	8301.25
8-0-0	7984.50	15090.05
8-0-1	8040.50	24093.55
8-1-0	7995.40	15093.85
8-1-1	8023.85	24066.05
