po_unsorted_concat 1:
37718 	|	38915 	38630 	37637 	38670 	38219 	| 	 avg: 38414.20
40855 	|	36762 	37033 	36814 	37970 	37215 	| 	 avg: 37158.80
39620 	|	38472 	38996 	37713 	38273 	38807 	| 	 avg: 38452.20
41833 	|	38369 	38300 	38496 	38798 	38472 	| 	 avg: 38487.00
48284 	|	38472 	38869 	37941 	37850 	38656 	| 	 avg: 38357.60
48764 	|	38083 	39076 	38253 	38936 	38776 	| 	 avg: 38624.80
46314 	|	38770 	39058 	38924 	38535 	38612 	| 	 avg: 38779.80
49406 	|	37730 	38979 	38672 	38880 	39028 	| 	 avg: 38657.80
49132 	|	38816 	39214 	38659 	38905 	37884 	| 	 avg: 38695.60
49577 	|	38799 	38644 	39071 	39210 	38748 	| 	 avg: 38894.40
48726 	|	38716 	39003 	37750 	39139 	37116 	| 	 avg: 38344.80
49201 	|	38691 	38841 	38554 	38721 	38982 	| 	 avg: 38757.80
49411 	|	38659 	37745 	38717 	38903 	38557 	| 	 avg: 38516.20
48196 	|	37969 	37150 	38669 	38927 	38999 	| 	 avg: 38342.80
48329 	|	38773 	38916 	39021 	38395 	38992 	| 	 avg: 38819.40
48214 	|	38942 	38113 	38914 	38779 	39121 	| 	 avg: 38773.80
47977 	|	38868 	38935 	38486 	38888 	38744 	| 	 avg: 38784.20
48337 	|	37358 	38410 	38659 	38623 	38591 	| 	 avg: 38328.20
47901 	|	37903 	38605 	39050 	37558 	38041 	| 	 avg: 38231.40
49236 	|	38953 	38449 	38041 	37660 	38618 	| 	 avg: 38344.20
average initials 46851.55	 average finals: 38487.75
