1-0-0	36512.45	42581.15
11-0-0	36508.55	42542.30
11-0-1	36566.40	41963.40
1-1-0	35944.75	38862.25
11-1-0	36197.80	39201.95
11-1-1	36084.60	39696.50
3-0-0	36390.20	36952.20
5-0-0	36096.60	40285.95
5-1-0	36137.75	39702.95
7-0-0	36114.70	38793.40
7-1-0	36589.80	38886.90
9-0-0	35955.30	190657.15
9-0-1	36436.40	116062.80
9-1-0	36305.05	190798.40
9-1-1	36164.40	115312.45
